"date","day_month","year","month","quarter","season","date-2","open_price","high_price","low_price","close_price","adj_close","volume","open_change","high_change","low_change","close_change","volume_change","gain_loss_open","gain_loss_high","gain_loss_low","gain_loss_close","gain_loss_volume"
"3/4/87","4-Mar","1987","3","Q1","Spring","3/4/87","0.319196","0.320871","0.313616","0.320313","0.25144","539840000","0.017857","0.016742","0.024553","0.030134","103040000","Gain","Gain","Gain","Gain","Gain"
"3/4/89","4-Mar","1989","3","Q1","Spring","3/4/89","0.316964","0.323661","0.310268","0.3125","0.249315","166286400","0.002232","0.008929","0.006697","0.002232","-221491200","Gain","Gain","Gain","Gain","Loss"
"3/4/90","4-Mar","1990","3","Q1","Spring","3/4/90","0.361607","0.372768","0.361607","0.372768","0.300458","139708800","0.022321","0.033482","0.026786","0.037947","-68286400","Gain","Gain","Gain","Gain","Loss"
"3/4/91","4-Mar","1991","3","Q1","Spring","3/4/91","0.647321","0.649554","0.625","0.625","0.509449","240128000","0.258928","0.254465","0.241071","0.241071","89947200","Gain","Gain","Gain","Gain","Gain"
"3/4/92","4-Mar","1992","3","Q1","Spring","3/4/92","0.524554","0.529018","0.522321","0.526786","0.43331","116457600","-0.080357","-0.078125","-0.069197","-0.065848","17180800","Loss","Loss","Loss","Loss","Gain"
"3/4/95","4-Mar","1995","3","Q1","Spring","3/4/95","0.316964","0.319196","0.313616","0.316964","0.270223","154302400","-0.037947","-0.044085","-0.039063","-0.042411","8534400","Loss","Loss","Loss","Loss","Gain"
"3/4/96","4-Mar","1996","3","Q1","Spring","3/4/96","0.22433","0.22433","0.217215","0.219308","0.188584","72240000","-0.061384","-0.069197","-0.067383","-0.067522","-357593600","Loss","Loss","Loss","Loss","Loss"
"3/4/97","4-Mar","1997","3","Q1","Spring","3/4/97","0.165179","0.170759","0.162946","0.168527","0.144917","548856000","0.017858","0.023438","0.020089","0.024554","418398400","Gain","Gain","Gain","Gain","Gain"
"3/4/98","4-Mar","1998","3","Q1","Spring","3/4/98","0.242188","0.243304","0.239397","0.241629","0.207777","203067200","0.046875","0.036273","0.046317","0.035156","-131006400","Gain","Gain","Gain","Gain","Loss"
"3/5/00","5-Mar","2000","3","Q1","Spring","3/5/00","1.061942","1.082589","0.996652","1.027344","0.883416","489798400","-0.147879","-0.162947","-0.15904","-0.162946","161235200","Loss","Loss","Loss","Loss","Gain"
"3/5/01","5-Mar","2001","3","Q1","Spring","3/5/01","0.46375","0.46875","0.441607","0.445714","0.383271","301543200","0.082321","0.086607","0.082143","0.084285","-67144000","Gain","Gain","Gain","Gain","Loss"
"3/5/02","5-Mar","2002","3","Q1","Spring","3/5/02","0.420893","0.428929","0.418393","0.419821","0.361005","230781600","-0.008571","-0.008392","-0.003036","-0.004286","16251200","Loss","Loss","Loss","Loss","Gain"
"3/5/04","5-Mar","2004","3","Q1","Spring","3/5/04","0.464286","0.470179","0.459643","0.465536","0.400316","297634400","0.042857","0.038215","0.038214","0.038393","72503200","Gain","Gain","Gain","Gain","Gain"
"3/5/05","5-Mar","2005","3","Q1","Spring","3/5/05","1.3","1.312143","1.286786","1.293214","1.112038","496739600","-0.284643","-0.273928","-0.185357","-0.199286","-914914000","Loss","Loss","Loss","Loss","Loss"
"3/5/06","5-Mar","2006","3","Q1","Spring","3/5/06","2.565357","2.569643","2.506429","2.540714","2.184767","686991200","0.291428","0.279643","0.270358","0.303214","-128800000","Gain","Gain","Gain","Gain","Loss"
"3/5/07","5-Mar","2007","3","Q1","Spring","3/5/07","3.5975","3.623214","3.571786","3.585714","3.083365","576077600","0.235357","0.222143","0.223215","0.210714","-7856800","Gain","Gain","Gain","Gain","Loss"
"3/5/10","5-Mar","2010","3","Q1","Spring","3/5/10","9.422857","9.567143","9.388571","9.5125","8.179825","454342000","1.960714","2.071786","1.962142","2.036429","82289200","Gain","Gain","Gain","Gain","Gain"
"3/5/11","5-Mar","2011","3","Q1","Spring","3/5/11","12.428214","12.496071","12.343571","12.435714","10.693504","313348000","-0.328572","-0.353572","-0.367858","-0.405715","-187440400","Loss","Loss","Loss","Loss","Loss"
"3/5/12","5-Mar","2012","3","Q1","Spring","3/5/12","21.089287","21.121429","20.725","20.779285","17.868162","390549600","-1.314283","-1.457501","-1.5075","-1.696429","-444010000","Loss","Loss","Loss","Loss","Loss"
"3/5/13","5-Mar","2013","3","Q1","Spring","3/5/13","16.118214","16.186787","16.041071","16.070715","14.023231","361300800","0.712143","0.569644","0.672857","0.642501","-1915200","Gain","Gain","Gain","Gain","Loss"
"3/5/16","5-Mar","2016","3","Q1","Spring","3/5/16","23.549999","23.934999","23.42","23.795","22.094408","227325200","-1.595001","-1.492501","-1.692499","-1.58","79502400","Loss","Loss","Loss","Loss","Gain"
"3/5/17","5-Mar","2017","3","Q1","Spring","3/5/17","36.397499","36.872501","36.067501","36.764999","34.859138","182788000","0.469997","0.842502","0.305","0.84","102845200","Gain","Gain","Gain","Gain","Gain"
"3/5/18","5-Mar","2018","3","Q1","Spring","3/5/18","43.970001","44.375","43.610001","44.2225","42.593361","136272800","2.060001","2.1875","2.39","2.125","15160800","Gain","Gain","Gain","Gain","Gain"
"3/5/19","5-Mar","2019","3","Q1","Spring","3/5/19","52.7225","52.959999","52.557499","52.9375","51.763695","83569600","4.41","3.834999","4.270001","4.099998","-9517600","Gain","Gain","Gain","Gain","Loss"
"3/5/21","5-Mar","2021","3","Q1","Spring","3/5/21","132.039993","134.070007","131.830002","132.539993","132.315247","75135100","7.229995","8.360008","9.990006","10.479995","-37831200","Gain","Gain","Gain","Gain","Loss"
"3/5/82","5-Mar","1982","3","Q1","Spring","3/5/82","0.06808","0.068638","0.06808","0.06808","0.053442","82700800","-0.013951","-0.013951","-0.013951","-0.013951","59046400","Loss","Loss","Loss","Loss","Gain"
"3/5/83","5-Mar","1983","3","Q1","Spring","3/5/83","0.21875","0.219308","0.212612","0.216518","0.169963","105996800","0.010045","0.00837","0.011161","0.014509","-25536000","Gain","Gain","Gain","Gain","Loss"
"3/5/84","5-Mar","1984","3","Q1","Spring","3/5/84","0.147321","0.147321","0.138393","0.141183","0.110826","327420800","0.036272","0.035156","0.02846","0.029576","283315200","Gain","Gain","Gain","Gain","Gain"
"3/5/85","5-Mar","1985","3","Q1","Spring","3/5/85","0.085938","0.089844","0.085938","0.089286","0.070088","158121600","-0.007812","-0.004464","-0.007812","-0.004464","-84537600","Loss","Loss","Loss","Loss","Loss"
"3/5/88","5-Mar","1988","3","Q1","Spring","3/5/88","0.366071","0.377232","0.363839","0.372768","0.29466","124320000","-0.03125","-0.042411","-0.033482","-0.042411","-349440000","Loss","Loss","Loss","Loss","Loss"
"3/5/89","5-Mar","1989","3","Q1","Spring","3/5/89","0.354911","0.363839","0.354911","0.359375","0.286713","220539200","0.037947","0.040178","0.044643","0.046875","54252800","Gain","Gain","Gain","Gain","Gain"
"3/5/90","5-Mar","1990","3","Q1","Spring","3/5/90","0.354911","0.359375","0.354911","0.357143","0.287864","166308800","-0.006696","-0.013393","-0.006696","-0.015625","26600000","Loss","Loss","Loss","Loss","Gain"
"3/5/91","5-Mar","1991","3","Q1","Spring","3/5/91","0.4375","0.441964","0.430804","0.4375","0.356614","243712000","-0.209821","-0.20759","-0.194196","-0.1875","3584000","Loss","Loss","Loss","Loss","Gain"
"3/5/93","5-Mar","1993","3","Q1","Spring","3/5/93","0.457589","0.464286","0.455357","0.46317","0.384426","65184000","-0.024554","-0.026785","-0.020089","-0.024553","-137513600","Loss","Loss","Loss","Loss","Loss"
"3/5/94","5-Mar","1994","3","Q1","Spring","3/5/94","0.276786","0.279018","0.263393","0.270089","0.227253","132899200","-0.04241","-0.044643","-0.053571","-0.049107","-55574400","Loss","Loss","Loss","Loss","Loss"
"3/5/95","5-Mar","1995","3","Q1","Spring","3/5/95","0.341518","0.344866","0.339286","0.340402","0.290204","168784000","0.024554","0.02567","0.02567","0.023438","14481600","Gain","Gain","Gain","Gain","Gain"
"3/5/96","5-Mar","1996","3","Q1","Spring","3/5/96","0.215402","0.215402","0.209821","0.21317","0.183306","108460800","-0.008928","-0.008928","-0.007394","-0.006138","36220800","Loss","Loss","Loss","Loss","Gain"
"3/5/99","5-Mar","1999","3","Q1","Spring","3/5/99","0.411272","0.446429","0.408482","0.442522","0.380526","1470436800","0.101004","0.132813","0.109375","0.137276","1177086400","Gain","Gain","Gain","Gain","Gain"
"3/6/02","6-Mar","2002","3","Q1","Spring","3/6/02","0.417679","0.41875","0.403214","0.409107","0.351792","235110400","-0.003214","-0.010179","-0.015179","-0.010714","4328800","Loss","Loss","Loss","Loss","Gain"
"3/6/03","6-Mar","2003","3","Q1","Spring","3/6/03","0.311429","0.315536","0.303929","0.309107","0.265802","360858400","0.051429","0.053036","0.047679","0.050893","215146400","Gain","Gain","Gain","Gain","Gain"
"3/6/04","6-Mar","2004","3","Q1","Spring","3/6/04","0.512857","0.517679","0.505179","0.507143","0.436094","250930400","0.048571","0.0475","0.045536","0.041607","-46704000","Gain","Gain","Gain","Gain","Loss"
"3/6/05","6-Mar","2005","3","Q1","Spring","3/6/05","1.362857","1.377857","1.348929","1.365714","1.174381","956869200","0.062857","0.065714","0.062143","0.0725","460129600","Gain","Gain","Gain","Gain","Gain"
"3/6/08","6-Mar","2008","3","Q1","Spring","3/6/08","6.673571","6.721429","6.512143","6.620357","5.692863","750520400","1.421428","1.234643","1.262143","1.205714","-301047600","Gain","Gain","Gain","Gain","Loss"
"3/6/09","6-Mar","2009","3","Q1","Spring","3/6/09","5","5.039643","4.966786","5.033929","4.328692","565199600","0.921786","0.892143","0.9125","0.891429","-71041600","Gain","Gain","Gain","Gain","Loss"
"3/6/10","6-Mar","2010","3","Q1","Spring","3/6/10","9.470714","9.483929","9.300357","9.397143","8.080631","650106800","0.047857","-0.083214","-0.088214","-0.115357","195764800","Gain","Loss","Loss","Loss","Gain"
"3/6/11","6-Mar","2011","3","Q1","Spring","3/6/11","12.256429","12.333214","12.214643","12.265714","10.547321","313250000","-0.171785","-0.162857","-0.128928","-0.17","-98000","Loss","Loss","Loss","Loss","Loss"
"3/6/13","6-Mar","2013","3","Q1","Spring","3/6/13","16.0975","16.155714","15.802857","16.097143","14.139265","372352400","-0.020714","-0.031073","-0.238214","0.026428","11051600","Loss","Loss","Loss","Gain","Gain"
"3/6/14","6-Mar","2014","3","Q1","Spring","3/6/14","22.445","22.812143","22.4375","22.769285","20.484461","292709200","3.109642","3.437143","3.236071","3.526785","130365200","Gain","Gain","Gain","Gain","Gain"
"3/6/15","6-Mar","2015","3","Q1","Spring","3/6/15","32.665001","32.735001","32.474998","32.529999","29.77927","123934000","0.424999","0.355","0.452499","0.189999","-27331200","Gain","Gain","Gain","Gain","Loss"
"3/6/16","6-Mar","2016","3","Q1","Spring","3/6/16","24.4475","24.567499","24.362499","24.48","22.868847","114019600","0.897501","0.6325","0.942499","0.685","-113305600","Gain","Gain","Gain","Gain","Loss"
"3/6/19","6-Mar","2019","3","Q1","Spring","3/6/19","43.900002","44.48","42.567501","43.325001","42.527481","161584400","-8.822498","-8.479999","-9.989998","-9.612499","78014800","Loss","Loss","Loss","Loss","Gain"
"3/6/20","6-Mar","2020","3","Q1","Spring","3/6/20","81.165001","81.550003","80.574997","81.279999","80.735992","104491200","20.465","20.125004","20.832497","20.927498","-25388800","Gain","Gain","Gain","Gain","Loss"
"3/6/21","6-Mar","2021","3","Q1","Spring","3/6/21","124.68","124.849998","123.129997","123.540001","123.540001","76229200","-7.359993","-9.220009","-8.700005","-8.999992","1094100","Loss","Loss","Loss","Loss","Gain"
"3/6/81","6-Mar","1981","3","Q1","Spring","3/6/81","0.140625","0.141741","0.140625","0.140625","0.110388","39446400","0.022321","0.022879","0.022321","0.022321","22960000","Gain","Gain","Gain","Gain","Gain"
"3/6/82","6-Mar","1982","3","Q1","Spring","3/6/82","0.061384","0.061384","0.060268","0.060268","0.047309","39760000","-0.006696","-0.007254","-0.007812","-0.007812","-42940800","Loss","Loss","Loss","Loss","Loss"
"3/6/83","6-Mar","1983","3","Q1","Spring","3/6/83","0.261161","0.275112","0.261161","0.273996","0.215082","64534400","0.042411","0.055804","0.048549","0.057478","-41462400","Gain","Gain","Gain","Gain","Loss"
"3/6/85","6-Mar","1985","3","Q1","Spring","3/6/85","0.075893","0.075893","0.071429","0.071429","0.05607","576016000","-0.010045","-0.013951","-0.014509","-0.017857","417894400","Loss","Loss","Loss","Loss","Gain"
"3/6/86","6-Mar","1986","3","Q1","Spring","3/6/86","0.165737","0.170201","0.165737","0.169085","0.132729","325897600","0.044085","0.046875","0.045759","0.048549","114822400","Gain","Gain","Gain","Gain","Gain"
"3/6/87","6-Mar","1987","3","Q1","Spring","3/6/87","0.344866","0.354911","0.344866","0.347098","0.27288","171315200","0.02567","0.03404","0.03125","0.026785","-368524800","Gain","Gain","Gain","Gain","Loss"
"3/6/88","6-Mar","1988","3","Q1","Spring","3/6/88","0.372768","0.386161","0.372768","0.383929","0.304083","175840000","0.006697","0.008929","0.008929","0.011161","51520000","Gain","Gain","Gain","Gain","Gain"
"3/6/91","6-Mar","1991","3","Q1","Spring","3/6/91","0.419643","0.441964","0.417411","0.439732","0.359351","220068800","-0.017857","0","-0.013393","0.002232","-23643200","Loss","Gain","Loss","Gain","Loss"
"3/6/92","6-Mar","1992","3","Q1","Spring","3/6/92","0.504464","0.504464","0.482143","0.483259","0.398307","300574400","-0.02009","-0.024554","-0.040178","-0.043527","184116800","Loss","Loss","Loss","Loss","Gain"
"3/6/93","6-Mar","1993","3","Q1","Spring","3/6/93","0.508929","0.511161","0.5","0.503348","0.418647","156856000","0.05134","0.046875","0.044643","0.040178","91672000","Gain","Gain","Gain","Gain","Gain"
"3/6/94","6-Mar","1994","3","Q1","Spring","3/6/94","0.242188","0.25","0.238839","0.246652","0.208352","353684800","-0.034598","-0.029018","-0.024554","-0.023437","220785600","Loss","Loss","Loss","Loss","Gain"
"3/6/96","6-Mar","1996","3","Q1","Spring","3/6/96","0.231027","0.232143","0.220982","0.220982","0.190023","125462400","0.015625","0.016741","0.011161","0.007812","17001600","Gain","Gain","Gain","Gain","Gain"
"3/6/97","6-Mar","1997","3","Q1","Spring","3/6/97","0.149554","0.151228","0.148438","0.148996","0.128122","65240000","-0.015625","-0.019531","-0.014508","-0.019531","-483616000","Loss","Loss","Loss","Loss","Loss"
"3/6/98","6-Mar","1998","3","Q1","Spring","3/6/98","0.242188","0.243304","0.233817","0.234933","0.20202","145140800","0","0","-0.00558","-0.006696","-57926400","Gain","Gain","Loss","Loss","Loss"
"3/6/99","6-Mar","1999","3","Q1","Spring","3/6/99","0.418527","0.428571","0.417969","0.423549","0.364211","488510400","0.007255","-0.017858","0.009487","-0.018973","-981926400","Gain","Loss","Gain","Loss","Loss"
"3/7/00","7-Mar","2000","3","Q1","Spring","3/7/00","0.930804","0.969866","0.930804","0.952009","0.818635","70828800","-0.131138","-0.112723","-0.065848","-0.075335","-418969600","Loss","Loss","Loss","Loss","Loss"
"3/7/01","7-Mar","2001","3","Q1","Spring","3/7/01","0.419821","0.431786","0.419643","0.425714","0.366073","112543200","-0.043929","-0.036964","-0.021964","-0.02","-189000000","Loss","Loss","Loss","Loss","Loss"
"3/7/02","7-Mar","2002","3","Q1","Spring","3/7/02","0.300179","0.315714","0.299107","0.313393","0.269488","199029600","-0.1175","-0.103036","-0.104107","-0.095714","-36080800","Loss","Loss","Loss","Loss","Loss"
"3/7/03","7-Mar","2003","3","Q1","Spring","3/7/03","0.339286","0.349107","0.338929","0.341607","0.293749","137771200","0.027857","0.033571","0.035","0.0325","-223087200","Gain","Gain","Gain","Gain","Loss"
"3/7/06","7-Mar","2006","3","Q1","Spring","3/7/06","2.054286","2.077857","2.047857","2.069643","1.779692","194770800","-0.511071","-0.491786","-0.458572","-0.471071","-492220400","Loss","Loss","Loss","Loss","Loss"
"3/7/07","7-Mar","2007","3","Q1","Spring","3/7/07","4.357143","4.55","4.339286","4.541786","3.905495","1162481600","0.759643","0.926786","0.7675","0.956072","586404000","Gain","Gain","Gain","Gain","Gain"
"3/7/08","7-Mar","2008","3","Q1","Spring","3/7/08","6.056786","6.148929","5.919643","6.075714","5.224524","523362000","-0.616785","-0.5725","-0.5925","-0.544643","-227158400","Loss","Loss","Loss","Loss","Loss"
"3/7/12","7-Mar","2012","3","Q1","Spring","3/7/12","21.245714","21.428572","21.214287","21.407499","18.408373","241712800","0.156427","0.307143","0.489287","0.628214","-148836800","Gain","Gain","Gain","Gain","Loss"
"3/7/13","7-Mar","2013","3","Q1","Spring","3/7/13","15.030714","15.106429","14.908929","15.028571","13.200664","240928800","-1.066786","-1.049285","-0.893928","-1.068572","-131423600","Loss","Loss","Loss","Loss","Loss"
"3/7/14","7-Mar","2014","3","Q1","Spring","3/7/14","23.4175","23.525","23.299999","23.5075","21.148598","91567200","0.9725","0.712857","0.862499","0.738215","-201142000","Gain","Gain","Gain","Gain","Loss"
"3/7/17","7-Mar","2017","3","Q1","Spring","3/7/17","36.220001","36.325001","35.775002","35.875","34.155678","57111200","-0.177498","-0.5475","-0.292499","-0.889999","-125676800","Loss","Loss","Loss","Loss","Loss"
"3/7/18","7-Mar","2018","3","Q1","Spring","3/7/18","46.947498","46.987499","45.884998","45.98","44.45689","55819200","2.977497","2.612499","2.274997","1.7575","-80453600","Gain","Gain","Gain","Gain","Loss"
"3/7/19","7-Mar","2019","3","Q1","Spring","3/7/19","50.82","51.110001","50.672501","51.102501","50.161819","45448000","6.919998","6.630001","8.105","7.7775","-116136400","Gain","Gain","Gain","Gain","Loss"
"3/7/84","7-Mar","1984","3","Q1","Spring","3/7/84","0.114397","0.114955","0.111049","0.112723","0.088485","179065600","-0.032924","-0.032366","-0.027344","-0.02846","-148355200","Loss","Loss","Loss","Loss","Loss"
"3/7/85","7-Mar","1985","3","Q1","Spring","3/7/85","0.078125","0.078125","0.078125","0.078125","0.061327","68499200","0.002232","0.002232","0.006696","0.006696","-507516800","Gain","Gain","Gain","Gain","Loss"
"3/7/86","7-Mar","1986","3","Q1","Spring","3/7/86","0.161272","0.168527","0.15904","0.167969","0.131853","181171200","-0.004465","-0.001674","-0.006697","-0.001116","-144726400","Loss","Loss","Loss","Loss","Loss"
"3/7/89","7-Mar","1989","3","Q1","Spring","3/7/89","0.372768","0.372768","0.363839","0.363839","0.29091","48350400","0.017857","0.008929","0.008928","0.004464","-172188800","Gain","Gain","Gain","Gain","Loss"
